X,Y,OBJECTID,STATION_ID,OWNER,TTYPE,HULL,NAME,PAYLOAD,LAT,LON,TIMEZONE,FORECAST,NOTE,URL
-134.945,58.2550000000001,"1276",nkxa2,MA,C-MAN Station,,"Naked Island, AK",,58.255,-134.945,A,,,http://www.ndbc.noaa.gov/station_page.php?station=nkxa2
-122.192,37.696,"1277",nlec1,EB,CICORE water quality station,,"San Leandro Marina, CA",,37.696,-122.192,P,,,http://www.ndbc.noaa.gov/station_page.php?station=nlec1
-84.4999999999999,27.5000000000001,"1265",ndbc2,NDBC,,,NDBC Glider #2,,27.5,-84.5,E,,"<p>Click <a title=""here"" href=""http://www.ndbc.noaa.gov/nws_special/ndbc2.txt"" shape=""rect"">here</a> to see latest positions.</p><p>Tsunameter data from this location is available at <a title=""42429"" href=""http://www.ndbc.noaa.gov/station_page.php?station=42429"">42429</a>.</p><p>Data from this station are not quality controlled by NDBC. </p>",http://www.ndbc.noaa.gov/station_page.php?station=ndbc2
-124.614,48.3670000000001,"1266",neaw1,NOS,Water Level Observation Network,,"9443090 - Neah Bay, WA",,48.367,-124.614,P,FZUS56.KSEW,,http://www.ndbc.noaa.gov/station_page.php?station=neaw1
-114.666,35.458,"1278",nlma3,LM,Buoy,,Lake Mohave - North,,35.458,-114.666,M,,,http://www.ndbc.noaa.gov/station_page.php?station=nlma3
-72.09,41.361,"1279",nlnc3,NOS,Water Level Observation Network,,"8461490 - New London, CT",,41.361,-72.09,E,FZUS51.KOKX,,http://www.ndbc.noaa.gov/station_page.php?station=nlnc3
-161.177,56.0050000000001,"1280",nlxa2,MA,Coastal Marine Station,,"Nelson Lagoon, AK",,56.005,-161.177,A,,,http://www.ndbc.noaa.gov/station_page.php?station=nlxa2
-165.43,64.5000000000001,"1281",nmta2,NOS,Water Level Observation Network,,"9468756 - Nome, Norton Sound, AK",,64.5,-165.43,A,FZAK51.PAFC,,http://www.ndbc.noaa.gov/station_page.php?station=nmta2
-165.44,64.494,"1282",nmxa2,MA,C-MAN Station,,"Nome, AK",,64.494,-165.44,A,,,http://www.ndbc.noaa.gov/station_page.php?station=nmxa2
-77.85,34.1560000000001,"1283",noqn7,NR,NERRS Water Quality Station,,"Research Creek, North Carolina Reserve, NC",,34.156,-77.85,E,,,http://www.ndbc.noaa.gov/station_page.php?station=noqn7
-73.1589999999999,41.1250000000001,"1284",nosc3,Long Island Ferry,Long Island Ferry,,"Northern Open Sound, CT",,41.125,-73.159,E,FZUS51.KOKX,,http://www.ndbc.noaa.gov/station_page.php?station=nosc3
-77.8509999999999,34.155,"1285",noxn7,NR,NERRS Weather Station,,"Research Creek, North Carolina Reserve, NC",,34.155,-77.851,E,,"<p>Water Quality data for this Reserve are available at....<br /> <a href=""http://www.ndbc.noaa.gov/station_page.php?station=noqn7"">NOQN7</a> -- Research Creek<br /><a href=""http://www.ndbc.noaa.gov/station_page.php?station=zbqn7"">ZBQN7</a> -- Zeke's Basin<br />",http://www.ndbc.noaa.gov/station_page.php?station=noxn7
-86.977,45.2910000000001,"1286",npdw3,CE,Weather Station,,"Northport Pier at Death's Door, WI",,45.291,-86.977,C,FZUS53.KGRB,,http://www.ndbc.noaa.gov/station_page.php?station=npdw3
-73.942,41.8320000000001,"1287",npqn6,NR,NERRS Water Quality Station,,"Norrie Point, Hudson River Reserve, NY",,41.832,-73.942,E,,,http://www.ndbc.noaa.gov/station_page.php?station=npqn6
-81.807,26.1320000000001,"1288",npsf1,NOS,Water Level Observation Network,,"8725110 - Naples, FL",,26.132,-81.807,E,FZUS52.KMFL,,http://www.ndbc.noaa.gov/station_page.php?station=npsf1
-73.942,41.8310000000001,"1289",npxn6,NR,NERRS Weather Station,,"Norrie Point, Hudson River Reserve, NY",,41.831,-73.942,E,,"Water Quality data for this Reserve are available at....<br /><a href=""http://www.ndbc.noaa.gov/station_page.php?station=npqn6"">NPQN6</a> -- Norrie Point<br /><a href=""http://www.ndbc.noaa.gov/station_page.php?station=hbmn6"">HBMN6</a> -- Bear Mountain<br />",http://www.ndbc.noaa.gov/station_page.php?station=npxn6
-79.792,42.258,"1290",nrep1,EA,C-MAN Station,,"Northeast Marina, PA",,42.258,-79.792,E,,,http://www.ndbc.noaa.gov/station_page.php?station=nrep1
-80.9109999999999,25.338,"1291",nrrf1,NP,Water Quality Station,,"North River, FL",,25.338,-80.911,E,,"Water levels are referenced to local datums.&nbsp; They provide relative change in water level and are not to be used for navigation.",http://www.ndbc.noaa.gov/station_page.php?station=nrrf1
-151.311,60.7400000000001,"1292",nsxa2,MA,C-MAN Station,,"Nikiski, AK",,60.74,-151.311,A,,,http://www.ndbc.noaa.gov/station_page.php?station=nsxa2
-119.692,34.405,"1293",ntbc1,NOS,Water Level Observation Network,,"9411340 - Santa Barbara, CA",,34.405,-119.692,P,,,http://www.ndbc.noaa.gov/station_page.php?station=ntbc1
-70.0959999999999,41.285,"1294",ntkm3,NOS,Water Level Observation Network,,"8449130 - Nantucket Island, MA",,41.285,-70.096,E,,"Caution: Right whales may be active in northeast waters year-round. Mandatory speed restrictions of 10 knots apply to vessels 65 feet or greater in specific areas and times along the US east coast. Voluntary speed restrictions may be in effect in other areas and times. For current information on speed-restricted areas, go to: <a title=""http://www.nmfs.noaa.gov/pr/shipstrike"" href=""http://www.nmfs.noaa.gov/pr/shipstrike"">http://www.nmfs.noaa.gov/pr/shipstrike</a><a title=""http://www.nmfs.noaa.gov/pr/shipstrike"" href=""http://www.nmfs.noaa.gov/pr/shipstrike"">&nbsp;</a><a href=""http://rwhalesightings.nefsc.noaa.gov/"">&nbsp;</a> <p>For area forecasts and warnings, select: <a href=""http://www.weather.gov/box/"">Boston WFO</a></p>",http://www.ndbc.noaa.gov/station_page.php?station=ntkm3
-97.486,27.8320000000001,"1295",nuet2,NOS,Water Level Observation Network,,"8775244 - Nueces Bay, TX",,27.832,-97.486,C,,,http://www.ndbc.noaa.gov/station_page.php?station=nuet2
-90.1129999999999,30.027,"1296",nwcl1,NOS,Water Level Observation Network,,"8761927 - New Canal Station, LA",,30.027,-90.113,C,,,http://www.ndbc.noaa.gov/station_page.php?station=nwcl1
-72.908,41.2830000000001,"1297",nwhc3,PT,Water Level Observation Network,,"8465705 - New Haven, CT",,41.283,-72.908,E,FZUS51.KOKX,,http://www.ndbc.noaa.gov/station_page.php?station=nwhc3
-124.067,44.6130000000001,"1298",nwpo3,NDBC,C-MAN Station,,"Newport, OR",MARS payload,44.613,-124.067,P,FZUS56.KPQR,,http://www.ndbc.noaa.gov/station_page.php?station=nwpo3
-71.326,41.5040000000001,"1299",nwpr1,NOS,Water Level Observation Network,,"8452660 - Newport, RI",,41.504,-71.326,E,,"For area forecasts and warnings, select: <a href=""http://www.weather.gov/box/"">Boston WFO</a>",http://www.ndbc.noaa.gov/station_page.php?station=nwpr1
-96.768,27.7500000000001,"1300",nwst2,TCOON,Shorebased Tower,,"098: NWS Weather Station 1; Gulf of Mexico",,27.75,-96.768,C,FZUS54.KCRP,,http://www.ndbc.noaa.gov/station_page.php?station=nwst2
-159.353,21.9540000000001,"1301",nwwh1,NOS,Water Level Observation Network,,"1611400 - Nawiliwili, HI",,21.954,-159.353,H,,,http://www.ndbc.noaa.gov/station_page.php?station=nwwh1
-75.494,44.7020000000001,"1302",obgn6,NOS,Water Level Observation Network,,"8311030 - Ogdensburg, NY",,44.702,-75.494,E,,,http://www.ndbc.noaa.gov/station_page.php?station=obgn6
-88.04,30.705,"1303",obla1,NOS,Water Level Observation Network,,"8737048 - Mobile State Docks, AL",,30.705,-88.04,C,,,http://www.ndbc.noaa.gov/station_page.php?station=obla1
-122.341,37.804,"1304",obxc1,PT,Water Level Observation Network,,"9414797 - Oakland Berth 38, CA",,37.804,-122.341,P,,,http://www.ndbc.noaa.gov/station_page.php?station=obxc1
-74.004,40.2090000000001,"1305",ocgn4,Stevens,Shorebased Tower,,"Ocean Grove, NJ",,40.209,-74.004,E,,,http://www.ndbc.noaa.gov/station_page.php?station=ocgn4
-75.091,38.328,"1306",ocim2,NOS,Water Level Observation Network,,"8570283 - Ocean City Inlet, MD",,38.328,-75.091,E,,"Right whales are active off MD from November to April.&nbsp; Speed restrictions of 10 knots apply to vessels 65 feet or greater in specific areas along the mid-Atlantic coast.&nbsp; To learn more about right whales and rules protecting them, go to: <a href=""http://www.nmfs.noaa.gov/pr/shipstrike"">http://www.nmfs.noaa.gov/pr/shipstrike</a><a href=""http://www.nmfs.noaa.gov/pr/shipstrike"">&nbsp;</a>",http://www.ndbc.noaa.gov/station_page.php?station=ocim2
-78.1469999999999,33.9110000000001,"1307",ocpn7,CORMP,C-MAN Station,,"OCP1 - Ocean Crest Pier, NC",,33.911,-78.147,E,,"Right whales are active off NC from November to April. Speed restrictions of 10 knots apply to vessels 65 feet or greater within the vicinity of this station between November 1 and April 30. To learn more about right whales and rules protecting them, go to: <a href=""http://www.nmfs.noaa.gov/pr/shipstrike"">http://www.nmfs.noaa.gov/pr/shipstrike</a>.<a href=""http://www.nmfs.noaa.gov/pr/shipstrike/""></a>",http://www.ndbc.noaa.gov/station_page.php?station=ocpn7
-75.0699999999999,38.3380000000001,"1308",ocsm2,AC,Bottom Mounted ADCP,,"Ocean City, MD",,38.338,-75.07,E,FZUS51.KAKQ,"Right whales are active off MD from November to April.? Speed restrictions of 10 knots apply to vessels 65 feet or greater in specific areas along the mid-Atlantic coast.? To learn more about right whales and rules protecting them, go to: <a href=""http://www.nmfs.noaa.gov/pr/shipstrike"">http://www.nmfs.noaa.gov/pr/shipstrike</a><a href=""http://www.nmfs.noaa.gov/pr/shipstrike"">?</a>",http://www.ndbc.noaa.gov/station_page.php?station=ocsm2
-73.083,40.9730000000001,"1309",ofpn6,Long Island Ferry,Long Island Ferry,,"Old Field Island, NY",,40.973,-73.083,E,FZUS51.KOKX,,http://www.ndbc.noaa.gov/station_page.php?station=ofpn6
-118.273,33.72,"1310",ohbc1,NOS,Water Level Observation Network,,"9410660 - Los Angeles, CA",,33.72,-118.273,P,FZUS56.KLOX,,http://www.ndbc.noaa.gov/station_page.php?station=ohbc1
-87.624,41.912,"1311",oksi2,CH,C-MAN Station,,"Oak St., Chicago, IL",,41.912,-87.624,C,,,http://www.ndbc.noaa.gov/station_page.php?station=oksi2
-122.333,37.811,"1312",okxc1,PT,Water Level Observation Network,,"9414776 - Oakland Berth 34, CA",,37.811,-122.333,P,,,http://www.ndbc.noaa.gov/station_page.php?station=okxc1
-78.7189999999999,43.3410000000001,"1313",olcn6,EA,GLOS Weather Station,,"Olcott Harbor, NY",,43.341,-78.719,E,,"For Great Lakes marine forecasts, select: <a href=""http://www.nws.noaa.gov/om/marine/forecast.htm#glf"">GREAT LAKES FORECASTS</a><br />",http://www.ndbc.noaa.gov/station_page.php?station=olcn6
-168.87,52.9400000000001,"1314",olsa2,NOS,Water Level Observation Network,,"9462450 - Nikolski, AK",,52.94,-168.87,A,,,http://www.ndbc.noaa.gov/station_page.php?station=olsa2
-122.33,37.801,"1315",omhc1,PT,Water Level Observation Network,,"9414769 - Oakland Middle Harbor Met, CA",,37.801,-122.33,P,,,http://www.ndbc.noaa.gov/station_page.php?station=omhc1
-157.865,21.3030000000001,"1316",oouh1,NOS,Water Level Observation Network,,"1612340 - Honolulu, HI",,21.303,-157.865,H,FZHW50.PHFO,,http://www.ndbc.noaa.gov/station_page.php?station=oouh1
-82.5529999999999,27.8580000000001,"1317",optf1,PT,Water Level Observation Network,,"8726607 - Old Port Tampa, FL",,27.858,-82.553,E,,"For area forecasts and warnings, select: <a href=""http://www.srh.noaa.gov/tbw/"">Tampa Bay WFO</a>",http://www.ndbc.noaa.gov/station_page.php?station=optf1
-75.5479999999999,35.796,"1318",orin7,NOS,Water Level Observation Network,,"8652587 - Oregon Inlet Marina, NC",,35.796,-75.548,E,FZUS52.KMHX,"Right whales are active off NC from November to April. Speed restrictions of 10 knots apply to vessels 65 feet or greater in specific areas and times along the mid-Atlantic coast. To learn more about right whales and rules protecting them, go to: <a href=""http://www.nmfs.noaa.gov/pr/shipstrike/"">http://www.nmfs.noaa.gov/pr/shipstrike/</a><a href=""http://www.nmfs.noaa.gov/pr/shipstrike/"">&nbsp;</a>",http://www.ndbc.noaa.gov/station_page.php?station=orin7
-76.511,43.4640000000001,"1319",osgn6,NOS,Water Level Observation Network,,"9052030 - Oswego, NY",,43.464,-76.511,E,FZUS51.KBUF,,http://www.ndbc.noaa.gov/station_page.php?station=osgn6
-89.612,30.357,"1320",ostf1,NDBC,Test station,,Stennis Test Facility,ARES 4.4 payload,30.357,-89.612,C,,Data from this site is provided for internal use only. This is NOT an operational weather station.,http://www.ndbc.noaa.gov/station_page.php?station=ostf1
-89.33,46.8700000000001,"1321",otnm4,CE,GLOS Weather Station,,"Ontonagon, MI",,46.87,-89.33,C,,"For Great Lakes marine forecasts, select: <a href=""http://www.nws.noaa.gov/om/marine/forecast.htm#glf"">GREAT LAKES FORECASTS</a>",http://www.ndbc.noaa.gov/station_page.php?station=otnm4
-151.72,59.4400000000001,"1322",ovia2,NOS,Water Level Observation Network,,"9455500 - Seldovia, AK",,59.44,-151.72,A,,,http://www.ndbc.noaa.gov/station_page.php?station=ovia2
-82.5049999999999,41.3650000000001,"1323",owdo1,NR,NERRS Water Quality Station,,"Darrow Road, Old Woman Creek Reserve, OH",,41.365,-82.505,E,,,http://www.ndbc.noaa.gov/station_page.php?station=owdo1
-82.454,41.2470000000001,"1324",owmo1,NR,,,Old Woman Creek Western Reserve,,41.247,-82.454,,,,http://www.ndbc.noaa.gov/station_page.php?station=owmo1
-82.514,41.3820000000001,"1325",owqo1,NR,NERRS Water Quality Station,,"Lower Estuary, Old Woman Creek Reserve, OH",,41.382,-82.514,E,,,http://www.ndbc.noaa.gov/station_page.php?station=owqo1
-82.514,41.383,"1326",owso1,NR,NERRS Water Quality Station,,"State Road 6, Old Woman Creek Reserve, OH",,41.383,-82.514,E,,,http://www.ndbc.noaa.gov/station_page.php?station=owso1
-82.508,41.378,"1327",owxo1,NR,NERRS Weather Station,,"Old Woman Creek, Old Woman Creek Reserve, OH",,41.378,-82.508,E,,"Water Quality data for this Reserve are available at....<br /><a href=""http://www.ndbc.noaa.gov/station_page.php?station=owdo1"">OWDO1</a> -- Darrow Road<br /><a href=""http://www.ndbc.noaa.gov/station_page.php?station=owqo1"">OWQO1</a> -- Lower Estuary<br /><a href=""http://www.ndbc.noaa.gov/station_page.php?station=owso1"">OWSO1</a> -- State Route 6<br />",http://www.ndbc.noaa.gov/station_page.php?station=owxo1
-85.667,30.152,"1328",pacf1,NOS,Water Level Observation Network,,"8729108 - Panama City, FL",,30.152,-85.667,C,,,http://www.ndbc.noaa.gov/station_page.php?station=pacf1
-97.237,27.6340000000001,"1329",pact2,TCOON,Water Level Observation Network,,"8775792 - Packery Channel, TX",,27.634,-97.237,C,,,http://www.ndbc.noaa.gov/station_page.php?station=pact2
-170.271,57.1240000000001,"1330",paua2,MA,,,"ST PAUL MXAK, AK",,57.124,-170.271,,,,http://www.ndbc.noaa.gov/station_page.php?station=paua2
-68.128,43.9690000000001,"1208",mdrm1,NDBC,C-MAN Station,,"Mt. Desert Rock, ME",MARS payload,43.969,-68.128,E,FZUS51.KCAR,"Caution: Right whales may be active in northeast waters year-round. NOAA may establish temporary Dynamic Management Areas (DMAs) to protect aggregations of right whales. Mariners are requested to transit DMAs at 10 knots or less when consistent with safe navigation. For information on currently active DMAs, go to: <a title=""http://www.nmfs.noaa.gov/pr/shipstrike"" href=""http://www.nmfs.noaa.gov/pr/shipstrike"">http://www.nmfs.noaa.gov/pr/shipstrike</a><br />",http://www.ndbc.noaa.gov/station_page.php?station=mdrm1
-86.342,44.251,"1209",meem4,CE,GLOS Weather Station,,"Manistee Harbor, MI",,44.251,-86.342,E,,,http://www.ndbc.noaa.gov/station_page.php?station=meem4
-121.889,36.6050000000001,"1210",meyc1,NOS,Water Level Observation Network,,"9413450 - Monterey, CA",,36.605,-121.889,P,FZUS56.KMTR,"This station was formerly known as MTYC1.<br />Data from a nearby water quality station (MYXC1) can be viewed?<a title=""MYXC1"" href=""http://www.ndbc.noaa.gov/station_page.php?station=myxc1"">here</a>.",http://www.ndbc.noaa.gov/station_page.php?station=meyc1
-67.0459999999999,17.97,"1211",mgip4,NOS,Water Level Observation Network,,"9759110 - Magueyes Islands, PR",,17.97,-67.046,N,FZCA52.TJSJ,,http://www.ndbc.noaa.gov/station_page.php?station=mgip4
-94.985,29.6820000000001,"1212",mgpt2,TCOON,Water Level Observation Network,,"8770613 - Morgans Point, TX",,29.682,-94.985,C,FZUS54.KHGX,,http://www.ndbc.noaa.gov/station_page.php?station=mgpt2
-67.1589999999999,18.2180000000001,"1213",mgzp4,NOS,Water Level Observation Network,,"9759394 - Mayaguez, PR",,18.218,-67.159,N,,,http://www.ndbc.noaa.gov/station_page.php?station=mgzp4
-97.201,27.828,"1214",mhbt2,PT,Water Level Observation Network,,"8775283 - Enbridge, Ingleside, TX",,27.828,-97.201,C,,,http://www.ndbc.noaa.gov/station_page.php?station=mhbt2
-87.936,30.667,"1215",mhpa1,Dauphin Island Sea Lab,Coastal Marine Station,,"Meaher Park, AL",,30.667,-87.936,C,,,http://www.ndbc.noaa.gov/station_page.php?station=mhpa1
-74.162,40.6410000000001,"1216",mhrn6,PT,Water Level Observation Network,,"8519532 - Mariners Harbor, NY",,40.641,-74.162,E,FZUS51.KOKX,,http://www.ndbc.noaa.gov/station_page.php?station=mhrn6
-73.134,41.0740000000001,"1217",misc3,Long Island Ferry,Long Island Ferry,,"North Middle Sound, CT",,41.074,-73.134,E,FZUS51.KOKX,,http://www.ndbc.noaa.gov/station_page.php?station=misc3
-68.855,43.784,"1218",mism1,NDBC,C-MAN Station,,"Matinicus Rock, ME",Sutron XPERT payload,43.784,-68.855,E,FZUS51.KGYX,"</p>Caution: Right whales may be active in northeast waters year-round. NOAA may establish temporary Dynamic Management Areas (DMAs) to protect aggregations of right whales. Mariners are requested to transit DMAs at 10 knots or less when consistent with safe navigation. For information on currently active DMAs, go to: <a title=""http://www.nmfs.noaa.gov/pr/shipstrike"" href=""http://www.nmfs.noaa.gov/pr/shipstrike"">http://www.nmfs.noaa.gov/pr/shipstrike</a><br />",http://www.ndbc.noaa.gov/station_page.php?station=mism1
-73.121,41.049,"1219",misn6,Long Island Ferry,Long Island Ferry,,"South Middle Sound, NY",,41.049,-73.121,E,FZUS51.KOKX,,http://www.ndbc.noaa.gov/station_page.php?station=misn6
-67.939,18.09,"1220",misp4,NOS,Water Level Observation Network,,"9759938 - Mona Island, PR",,18.09,-67.939,N,,,http://www.ndbc.noaa.gov/station_page.php?station=misp4
-97.05,27.8380000000001,"1221",mist2,NR,NERRS Weather Station,,"Ship Channel, Mission-Aransas Reserve, TX",,27.838,-97.05,C,,"Water Quality data for this Reserve are available at....<br /><a href=""http://www.ndbc.noaa.gov/station_page.php?station=mwqt2"">MWQT2</a> -- Ship Channel<br />",http://www.ndbc.noaa.gov/station_page.php?station=mist2
-80.396,25.289,"1207",mdkf1,NP,Water Quality Station,,"Middle Key, FL",,25.289,-80.396,E,FZUS52.KKEY,,http://www.ndbc.noaa.gov/station_page.php?station=mdkf1
-81.133,25.484,"1151",lbrf1,NP,Water Quality Station,,"Broad River Lower, FL",,25.484,-81.133,E,FZUS52.KMFL,"Water levels are referenced to local datums.&nbsp; They provide relative change in water level and are not to be used for navigation.",http://www.ndbc.noaa.gov/station_page.php?station=lbrf1
-80.432,25.2140000000001,"1152",lbsf1,NP,Water Quality Station,,"Little Blackwater, FL",,25.214,-80.432,E,FZUS52.KKEY,"Water levels are referenced to local datums.&nbsp; They provide relative change in water level and are not to be used for navigation.",http://www.ndbc.noaa.gov/station_page.php?station=lbsf1
-80.0599999999999,19.6990000000001,"1153",lciy2,IC,Fixed Structure Weather Station,,"Little Cayman Research Centre, Cayman Islands",,19.699,-80.06,E,,,http://www.ndbc.noaa.gov/station_page.php?station=lciy2
